Date,Unit1,Unit2,701,702,701a,701b,701c,702a,702b,702c,301-302,303_304,305_306,401_402,403_404,405,508,PAL21,PAL22D,PAL25D,PAL24D,PAL28D,PAL2D,PAL3D,PAL4D,PAL9D,PAL13D
7/31/2016 6:30,59.52999878,-0.140000001,477.1102295,0,6.507218361,34.30410004,0,25.81617165,6.89459753,0,49.7319603,11.56493187,0,95.36029816,119.0525055,234.3613739,83.00508881,9.175861359,9.513282776,9.579872131,8.804478645,,34.77691269,8.762343407,9.71830368,9.38902092,10.02690601
7/31/2016 6:40,59.52000046,-0.129999995,476.3338318,0,6.503607273,37.61317825,0,16.09403038,6.898075104,0,49.42234421,11.50616455,0,100.0364151,118.3032227,233.692627,82.77919006,9.13468647,9.797802925,9.747861862,8.679846764,9.95388031,34.77976227,8.776548386,9.727884293,9.378957748,10.02250385
7/31/2016 6:50,59.46999741,-0.140000001,476.6578979,0,6.508385658,33.32323456,0,24.00577736,6.901096821,0,48.79185104,11.59260368,0,97.52141571,117.6619186,227.375061,95.97162628,9.196503639,9.58834362,9.720005035,8.679366112,,34.76673889,8.791753769,9.75921917,9.406999588,10.00212097
7/31/2016 7:00,59.46999741,-0.140000001,475.2695618,0,6.507966995,39.42896652,0,36.93851471,6.899235249,0,49.71957779,11.46971512,0,102.512291,116.1430359,235.9546661,90.37489319,9.071353912,10.03005123,9.727033615,8.865186691,9.46541214,34.76599884,8.779471397,9.672947884,9.355096817,9.997089386
7/31/2016 7:10,59.39999771,-0.129999995,480.606842,0,6.496874332,34.25039673,0,24.97945404,6.89541626,0,49.01641464,11.41668034,0,102.3055725,118.0563278,229.3218842,86.45851135,9.135389328,9.578577042,9.644906998,8.947756767,,34.77443314,8.759087563,9.784818649,9.366786957,10.0678587
7/31/2016 7:20,59.43999863,-0.129999995,476.0701294,0,6.505801201,33.65546036,0,20.57196808,6.903464794,0,48.84495926,11.61234856,0,95.31134796,116.1912842,227.989563,93.84434509,9.165614128,9.777160645,9.575432777,8.760567665,,34.77547073,8.778250694,9.709387779,9.392867088,10.00907516
7/31/2016 7:30,59.47999954,-0.140000001,475.6682434,0,6.507530689,42.94452667,0,24.26493263,6.899069309,0,49.00210953,11.41759586,0,100.6578598,112.8814468,232.4710693,72.7247467,9.227910995,9.651344299,9.702802658,8.660055161,,34.76599884,8.790680885,9.715454102,9.400858879,10.02331829
7/31/2016 7:40,59.54999924,-0.140000001,475.590332,0,6.500012398,33.51937485,0,21.40630531,6.886885643,0,49.69508362,11.15243721,0,92.03618622,121.3130798,232.1311951,99.50125885,9.216629028,9.62433815,9.819592476,8.707111359,,34.76599884,8.735559464,9.693628311,9.37137413,10.01728821
7/31/2016 7:50,59.46999741,-0.140000001,476.0658264,0,6.502327919,42.01538467,0,18.91791534,6.902721405,0,49.31848526,11.13980865,0,95.68119812,115.873497,233.3866577,94.80995941,9.099024773,9.801391602,9.628481865,8.869995117,,34.77547073,8.877098083,9.727292061,9.470628738,10.07666302
7/31/2016 8:00,59.43000031,-0.129999995,476.4333496,0,6.505102634,37.9830246,0,32.56847763,6.899965763,0,48.5614357,11.39168072,0,97.04628754,120.0184784,236.2463226,98.87208557,9.184185028,9.728476524,9.920622826,9.162395477,,34.77547073,8.77381134,9.697363853,9.370486259,10.00892735
7/31/2016 8:10,59.59000015,-0.129999995,476.4135132,0,6.503791332,45.69870758,0,26.87633896,6.895326614,0,48.7126503,11.34989452,0,102.2114716,116.9799347,233.5710754,82.43183899,9.11286068,9.482281685,9.730770111,9.129470825,,34.79130554,8.768262863,9.815153122,9.394051552,10.02376175
7/31/2016 8:20,59.39999771,-0.129999995,476.2899475,0,6.509962082,51.17233658,0,23.99447632,6.902929783,0,49.20385361,11.32258511,0,98.14533997,120.5737839,234.7545471,91.31240845,9.113156319,9.622821808,9.657189369,8.877838135,,34.77547073,8.768409729,9.67561245,9.367674828,10.08602333
7/31/2016 8:30,59.39999771,-0.140000001,476.7210999,0,6.50506115,33.89153671,0,27.98838806,6.903898239,0,48.83371735,11.12038517,0,97.39183807,115.3961487,233.0044861,78.83392334,9.244484901,9.985472679,9.73443222,8.570603371,,34.78494263,8.811841011,9.730622292,9.431711197,10.014328
7/31/2016 8:40,59.47999954,-0.129999995,476.2450562,0,6.501086235,35.8121376,0,12.05132103,6.892138958,0,49.21548843,11.09276485,0,93.5458374,116.3061752,227.1789093,80.97335815,9.109235764,9.466041565,9.542803764,8.537938118,,34.78494263,8.770149231,9.700397491,9.363902092,9.98532486
7/31/2016 8:50,59.68999863,-0.140000001,476.0909119,0,6.509747028,73.91539001,0,0,6.934010029,0,49.5756073,11.27284431,0,101.7841797,111.2839966,235.9591522,78.46794128,9.116744995,9.938120842,9.812378883,8.751097679,,34.78494263,8.812655449,9.729992867,9.416358948,10.01799107
7/31/2016 9:00,59.45999908,-0.129999995,475.6581421,0,6.498141289,54.63104248,0,0,6.913229942,0,49.46516418,10.92278004,0,97.91395569,115.5358124,227.7947083,81.23347473,9.181336403,9.854515076,9.712791443,8.649105072,,34.77750397,8.730381012,9.654007912,9.368488312,9.995276451
7/31/2016 9:10,59.61999893,-0.129999995,478.4005127,0,6.517730236,17.26571083,0,0,6.869903088,0,48.67717743,10.80747795,0,84.56091309,114.1997147,202.1234436,88.3780365,9.032102585,9.917366982,9.595742226,8.828229904,,34.76599884,8.794638634,9.691223145,9.366676331,10.00249004
7/31/2016 9:20,59.52999878,-0.129999995,476.6661072,0,6.502313137,8.136631012,0,0,6.856993675,0,48.25390244,10.75650501,0,90.40467834,113.1604309,193.9005585,96.87599182,9.038872719,9.882555962,9.737688065,8.829228401,,34.78494263,8.765080452,9.681827545,9.39693737,9.964164734
7/31/2016 9:30,59.34000015,-0.140000001,475.2730103,0,6.488882542,7.911565304,0,0,6.833742142,0,49.10671997,10.79499149,0,59.51225281,137.3650055,202.1981201,78.41817474,9.211190224,9.993057251,9.699879646,8.806847572,,34.79441071,8.870254517,9.771870613,9.533666611,10.08491325
7/31/2016 9:40,59.13999939,-0.140000001,476.9306641,0,6.509861469,8.479431152,0,0,6.860140324,0,48.70061111,10.60980415,0,66.04319,137.9170685,205.3075409,88.58326721,9.332419395,9.612685204,9.681493759,8.673706055,,34.78220367,8.836627007,9.794214249,9.478878021,10.08469105
7/31/2016 9:50,59.46999741,-0.140000001,475.7943726,0,6.494137287,0,0,0,6.839569092,0,48.52046967,10.82259941,0,57.79558182,139.9654083,210.0927887,68.9316864,9.293169022,9.696809769,9.851369858,8.773219109,,34.79441071,8.9109478,9.844451904,9.544986725,10.17299557
7/31/2016 10:00,59.46999741,-0.140000001,476.3693542,0,6.505274296,0,0,0,6.843958378,0,48.76144409,10.74793625,0,53.15324783,139.0048676,203.7565613,120.3622818,9.278482437,9.712679863,9.712199211,9.631182671,,34.79441071,8.888270378,9.803722382,9.527192116,10.18246555
7/31/2016 10:10,59.02999878,-0.140000001,472.960022,0,6.456931114,0,0,0,6.790351868,0,47.67466354,10.62317753,0,54.80529022,135.8197937,200.3210754,120.2437134,9.233979225,9.845932007,9.82625103,10.04788208,,34.7924881,8.913684845,9.767246246,9.509140015,10.14180946
7/31/2016 10:20,59.14999771,-0.140000001,472.8059692,0,6.458154202,0,0,0,6.781981945,0,38.64028168,10.70703793,0,55.15262985,143.437973,193.782196,120.0887604,9.321617126,9.942745209,9.592967987,10.23814106,,34.79337692,8.840251923,9.872678757,9.516537666,10.09275532
7/31/2016 10:30,58.96999741,-0.129999995,471.8328247,0,6.447001934,0,0,0,6.778072834,0,37.30624008,10.76730156,0,51.17268372,141.6578979,204.8561859,92.78070068,9.178044319,9.846006393,9.970416069,9.893099785,,34.78468323,8.890305519,9.851333618,9.514466286,10.09856415
7/31/2016 10:40,59.14999771,-0.129999995,475.0059509,0,6.488791466,0,0,0,6.82784605,0,37.51200104,10.86778736,0,60.87718582,138.5059967,205.6116333,106.3264923,9.281331062,9.850408554,9.820073128,9.883185387,,34.78494263,8.913759232,9.782007217,9.518424988,10.1371851
7/31/2016 10:50,59.23999786,-0.129999995,476.6986084,0,6.503212452,0,0,0,6.837274551,0,37.3384819,10.75006962,0,56.21822739,141.5528717,210.78508,110.5615005,9.226284027,9.85284996,9.886255264,9.693886757,,34.79441071,8.914647102,9.773424149,9.506217003,10.14147663
7/31/2016 11:00,58.94999695,-0.140000001,471.9914551,0,6.447497845,0,0,0,6.768776894,0,37.76627731,10.44927025,0,54.34130478,144.3808899,205.2609711,137.0252838,9.183444977,9.827138901,9.849298477,9.240970612,,34.78567886,8.89455986,9.868350029,9.525157928,10.08705807
7/31/2016 11:10,58.44999695,-0.140000001,469.1700134,0,6.402518272,0,0,0,6.758503914,0,37.68312454,10.16668129,0,53.78982162,139.0595093,204.5191803,110.7867432,9.188327789,9.614608765,9.769280434,9.25295639,,34.78134918,8.891415596,9.777012825,9.459050179,10.13304234
7/31/2016 11:20,58.84999847,-0.129999995,472.051178,0,6.307217598,0,0,0,6.807077885,0,49.02647781,10.08081436,0,54.60770416,139.3008728,195.5592346,97.31138611,9.25088501,9.609725952,10.01517963,9.103686333,,34.81335068,8.807697296,9.738390923,9.412363052,10.11188126
7/31/2016 11:30,58.93000031,-0.129999995,474.8474426,0,26.09942627,0,0,0,6.862546444,0,48.46708298,0,0,55.73104095,140.0448151,204.0119171,95.80564117,9.186811447,9.914962769,9.91322422,9.233201981,,34.79441071,8.858712196,9.700028419,9.493713379,10.08750248
7/31/2016 11:40,59.40999985,-0.129999995,476.5545044,0,0,6.205417156,0,0,6.874047756,0,48.89632416,0,0,58.76646042,138.7128143,200.0630493,86.29639435,9.276927948,9.603215218,9.976668358,9.087741852,,34.80417633,8.909837723,9.772166252,9.51513195,10.17750835
7/31/2016 11:50,59.68999863,-0.129999995,476.3494873,0,0,6.127923489,21.04033089,0,6.887325287,0,48.83259964,0,0,56.27106476,140.8116913,207.7033539,118.5100555,9.269048691,9.926800728,9.941635132,9.401968002,,34.78494263,8.850166321,9.797062874,9.475512505,10.10951424
7/31/2016 12:00,59.59000015,-0.140000001,477.8295593,0,0,6.138989925,32.41989136,0,6.89662075,0,48.40306854,0,0,62.07243729,137.9096832,192.7090149,127.3318634,9.42708683,9.886404037,9.860877991,9.514614105,,34.8038826,8.86666584,9.760068893,9.481986046,10.13222885
7/31/2016 12:10,59.34000015,-0.140000001,477.963623,0,0,6.137219906,19.44639206,0,6.896478176,0,48.22705078,0,0,59.81110001,138.3847809,210.8746185,133.1532593,9.269714355,9.73831749,9.808087349,9.396418571,,34.8038826,8.91446209,9.745382309,9.494305611,10.08720684
7/31/2016 12:20,59.46999741,-0.129999995,479.0471191,0,0,6.142067432,12.46950817,0,6.896090508,0,48.36270523,0,0,56.28133774,138.1220703,203.6505737,120.179718,9.181409836,9.944447517,9.82858181,9.16713047,,34.78494263,8.874582291,9.769724846,9.479174614,10.09482765
7/31/2016 12:30,59.31999969,-0.129999995,476.1640015,0,0,6.122505665,0,0,6.873678207,0,48.29514313,0,0,59.64034653,133.7627411,206.1252441,95.98223877,9.282773018,9.928576469,9.686377525,9.028552055,,34.8038826,8.851572037,9.714085579,9.439479828,10.06819153
7/31/2016 12:40,59.45999908,-0.140000001,476.4919128,0,0,6.119369507,0,0,6.869976044,0,48.40010071,0,0,47.03837967,142.7679596,208.2183838,102.9177704,9.313441277,10.12497711,9.740572929,9.0431633,,34.80054855,8.883276939,9.834389687,9.481060982,10.12253571
7/31/2016 12:50,59.52000046,-0.129999995,478.1105957,0,0,6.136373997,13.52088642,0,6.905569553,0,48.61164093,0,0,55.67726898,140.6922913,206.0286102,78.29381561,9.208490372,9.90752697,10.00803947,8.916312218,,34.80328751,8.870328903,9.829506874,9.470961571,10.09852695
7/31/2016 13:00,59.43000031,-0.129999995,477.9932861,0,0,6.131725311,7.703095436,0,6.905655384,0,48.08205414,10.11805248,0,50.75825882,141.9075928,210.5298462,113.0502014,9.40148735,9.920327187,9.762806892,8.983270645,,34.82282257,8.901255608,9.822329521,9.505661964,10.15035534
7/31/2016 13:10,59.57999802,-0.140000001,476.770813,0,0,6.117691517,31.96670914,0,6.933404446,0,69.43771362,0,0,53.49536514,141.0715637,213.6052246,116.4914246,9.282144547,9.700028419,9.840309143,8.98859787,,34.8038826,8.895076752,9.843083382,9.521533012,10.11924362
7/31/2016 13:20,59.25999832,-0.129999995,476.2123718,0,0,6.121346474,13.64989376,0,6.919484138,0,67.10730743,0,0,62.15870285,137.8305969,208.3409424,89.93661499,9.214963913,9.828804016,9.813044548,8.7973032,,34.78494263,8.855975151,9.844082832,9.453020096,10.14066315
7/31/2016 13:30,59.30999756,-0.129999995,476.6013794,0,0,6.115832806,30.34868813,0,6.921149731,0,67.67655182,11.2220602,0,62.39808273,137.3929901,204.8946533,80.88257599,9.241044998,9.752670288,9.823957443,8.821015358,,34.83229446,8.877135277,9.831467628,9.457458496,10.09619617
7/31/2016 13:40,59.46999741,-0.129999995,477.4772339,0,0,6.131402493,38.52460098,0,6.930427551,0,67.53709412,11.71459293,0,51.20338821,139.2897034,207.8710175,76.87154388,9.199980736,10.00766945,9.788147926,8.761158943,,34.8135376,8.867443085,9.828027725,9.520903587,10.10448265
7/31/2016 13:50,59.47999954,-0.129999995,477.1130371,0,0,6.132872581,12.87970543,0,6.923074722,0,62.99662399,11.78819752,0,60.12235641,134.272644,205.2837982,103.3045425,9.225136757,9.718636513,9.748193741,8.760345459,,34.79870224,8.814319611,9.758404732,9.491456032,10.10089397
7/31/2016 14:00,59.59999847,-0.129999995,477.2160645,0,0,6.135179996,35.95883942,0,6.938374043,0,56.81849289,11.47765541,0,56.84347534,141.999054,219.332489,98.40300751,9.328831673,10.24872208,9.946629524,8.893967628,,34.81771851,8.928112984,9.823291779,9.585606575,10.21731472
7/31/2016 14:10,59.46999741,-0.140000001,477.6505737,0,0,6.146670818,44.99223328,0,6.976640701,0,56.7974968,11.7428894,0,67.62044525,143.9903564,224.3402252,55.74740219,9.491418839,10.2637043,9.975189209,8.769446373,,34.82711411,8.961444855,9.883148193,9.613314629,10.36610413
7/31/2016 14:20,58.69999695,-0.129999995,473.5400391,0,0,6.074696064,0,0,6.843542576,0,56.29343796,11.7056551,0,67.86484528,179.821701,144.1920166,87.7570343,9.735172272,10.07159519,10.01455021,8.755166054,,34.82282257,9.178080559,9.968529701,9.911078453,10.54167652
7/31/2016 14:30,59.21999741,-0.129999995,476.0915222,0,0,6.130442619,39.79295731,0,6.951734543,0,59.77813339,11.60078335,0,89.42298126,169.7055969,149.6147156,81.55800629,9.688597679,10.09001827,10.20725155,8.651620865,,34.80395508,9.199056625,10.0903511,9.920770645,10.56816387
7/31/2016 14:40,59.65999985,-0.140000001,476.7976685,0,0,6.130422115,69.25325012,0,6.965209961,0,61.24061584,11.49904633,0,89.49093628,168.2164154,147.5289917,83.53595734,9.74612236,10.12246227,10.0737772,8.642594337,,34.78616333,9.25062561,10.1272707,9.969861984,10.6148138
7/31/2016 14:50,59.3599968,-0.129999995,474.7800903,0,0,6.11374855,45.58115768,0,6.93053627,0,60.48532104,11.26305485,0,86.31186676,169.9250488,149.0509033,85.67732239,9.785927773,10.27317524,10.15904903,8.81938839,,34.79441071,9.239417076,10.10414982,9.939193726,10.60275364
7/31/2016 15:00,59.52000046,-0.129999995,477.342804,0,0,6.137876034,56.65735626,0,6.956352711,0,60.74306107,10.76460171,0,83.87705994,168.4950562,144.9169464,99.11955261,9.731990814,10.39355278,10.06116295,8.884829521,,34.8129425,9.231611252,10.09338379,9.935272217,10.61385155
7/31/2016 15:10,59.39999771,-0.129999995,475.8271484,0,0,6.128856659,37.75119781,0,6.947310925,0,60.0989418,10.53482533,0,92.23557281,168.1354675,146.1265411,96.22760773,9.784633636,10.50856686,10.52306843,8.940468788,,34.78494263,9.248997688,10.1324501,9.96102047,10.59039783
7/31/2016 15:20,59.68999863,-0.140000001,476.8399048,0,0,6.127995014,65.24624634,0,6.955269337,0,65.44991302,10.08405113,0,89.85138702,164.434021,148.2096863,94.51997375,9.803943634,10.28164577,10.73818874,8.726385117,,34.8038826,9.229761124,10.08372879,9.880225182,10.54515362
7/31/2016 15:30,59.54999924,-0.129999995,476.5768433,0,0,6.126567364,38.86093903,0,6.941583633,0,66.05125427,10.70955276,0,86.30390167,166.2905579,145.5096588,98.72090912,9.829469681,10.23666191,10.21276379,8.530391693,,34.81335068,9.20323658,10.05147076,9.855143547,10.55651093
7/31/2016 15:40,59.46999741,-0.129999995,476.272522,0,0,6.125631809,49.36195374,0,6.963001728,0,66.66827393,10.95589924,0,117.1012268,141.2301636,138.4048462,99.38224792,9.536255836,10.16807556,9.799023628,8.773145676,,34.81335068,9.034359932,9.956506729,9.669397354,10.40302372
7/31/2016 15:50,59.40999985,-0.140000001,475.9907532,0,0,6.123376369,61.97860336,0,6.958194733,0,66.11362457,11.00686646,0,116.6758347,139.7590332,139.8097839,112.339325,9.506105423,9.969676971,10.09516048,8.962332726,,34.83229446,9.018933296,9.92243576,9.655524254,10.4113102
7/31/2016 16:00,59.5,-0.129999995,474.6874695,0,0,6.117147446,75.48169708,0,6.947163582,0,66.25714111,10.72697544,0,116.0012741,139.2978058,137.8614197,74.41590881,9.471961021,10.28050041,10.09523392,8.829228401,,34.81335068,8.983567238,9.875378609,9.603289604,10.35171318
7/31/2016 16:10,59.40999985,-0.129999995,474.940155,0,0,6.126966476,17.92611504,0,6.912975311,0,64.82318115,10.51744843,0,114.242424,140.1071167,121.29953,67.86239624,9.485759735,10.30177116,10.08657742,8.707148552,,34.80665588,8.960593224,9.882482529,9.583349228,10.32407856
7/31/2016 16:20,59.46999741,-0.129999995,475.4964294,0,0,6.125920773,18.63804054,0,6.914375305,0,63.6521225,10.46737003,0,117.9934845,140.2089386,122.1003418,90.77041626,9.487904549,10.14132881,9.910671234,8.558987617,,34.82149124,8.94224453,9.81234169,9.563002586,10.32141495
7/31/2016 16:30,59.19999695,-0.129999995,475.0136414,0,0,6.110607624,14.9724369,0,6.889362335,0,64.50914001,10.45792007,0,124.5594482,155.5634155,73.8006134,100.5997772,9.648385048,10.19730091,10.09797192,8.539491653,,34.81175995,9.03143692,9.925691605,9.690150261,10.45248508
7/31/2016 16:40,53.96999741,-0.129999995,442.3926392,0,0,5.970666409,0,0,6.642858982,0,63.66202164,10.26531506,0,124.4359894,159.7891235,-0.272329986,110.5070343,9.401968002,9.900868416,10.22463894,8.399433136,,34.81335068,8.915942192,9.818593979,9.516279221,10.35548592
7/31/2016 16:50,56.66999817,-0.129999995,460.020874,0,0,6.058542252,0,0,6.819075108,0,98.35042572,10.352808,0,125.1669769,152.6968536,-0.28273192,85.71318817,9.610946655,10.23344326,10.02032185,8.513928413,,34.82282257,8.995405197,9.79144001,9.576875687,10.41053295
7/31/2016 17:00,59.36999893,-0.129999995,478.0520325,0,0,6.135659218,21.41200066,0,6.936161995,0,128.414032,10.28033352,0,126.9031906,150.6881866,-0.27246204,87.31195068,9.615978241,10.0123682,10.04662418,8.572083473,,34.81335068,9.019450188,9.967568398,9.670395851,10.4880724
7/31/2016 17:10,58.68999863,-0.129999995,467.4163208,0,0,6.02875185,0,60.49514008,6.982126236,0,128.0861664,10.2718029,0,126.7642288,149.7598572,-0.263200164,109.2336121,9.686340332,10.4016552,9.991429329,8.986674309,,34.8127594,9.054151535,9.991651535,9.720892906,10.53283501
7/31/2016 17:20,59.25999832,-0.140000001,474.9971313,0,0,6.159266472,28.29962921,43.35782623,6.962759972,0,129.4451599,10.33524799,0,128.8334808,149.3922577,-0.294182032,104.191124,9.616311073,10.2077322,10.02309608,8.795045853,,34.8038826,9.104426384,9.986693382,9.744309425,10.48104382
7/31/2016 17:30,59.15999985,-0.129999995,476.1558228,0,0,6.144478798,24.04802895,6.954504967,6.971978188,0,130.4906616,10.27512932,0,124.5184402,151.0462799,-0.28127408,96.7033844,9.58604908,10.23736477,10.0737772,8.645294189,,34.82282257,9.102983475,10.03759766,9.747787476,10.46931648
7/31/2016 17:40,59.1099968,-0.129999995,474.295105,0,0,6.129539013,18.26929283,0,6.958730698,0,129.1778107,10.35263824,0,130.5240784,149.8090668,-0.283372909,85.54475403,9.689188957,10.24835205,10.19852161,8.725053787,,34.81335068,9.140088081,10.03600693,9.723592758,10.50571918
7/31/2016 17:50,59.37999725,-0.140000001,476.5913086,0,0,6.1527071,59.8549881,47.06817245,6.971265793,0,129.0174866,10.5022831,0,131.9740143,152.1159973,25.9367466,77.33392334,9.615830421,10.14140224,10.08428383,8.674001694,,34.81335068,9.104093552,9.984326363,9.713679314,10.46110439
7/31/2016 18:00,59.43999863,-0.129999995,475.9602356,0,0,6.135294437,25.15672493,0,6.940116405,0,126.6962128,10.60839176,0,126.496315,151.3795929,22.94430542,66.70182037,9.557564735,10.13611221,10.28194237,8.653395653,,34.81335068,9.090886116,9.957061768,9.66055584,10.44519615
7/31/2016 18:10,59.15999985,-0.140000001,476.7484131,0,0,6.131550789,12.66109657,0,6.93144989,0,129.4107666,10.77857971,0,125.936203,151.6986084,22.94327164,65.77386475,9.553938866,10.37627697,10.1473217,8.800928116,,34.81335068,9.073794365,9.991317749,9.670433044,10.46761513
7/31/2016 18:20,59.5399971,-0.129999995,475.1653137,0,0,6.11711359,23.71215057,0,6.92606163,0,129.2593994,10.77983665,0,127.2858887,150.2742157,22.25199699,67.53063965,9.642502785,10.07958603,10.08661461,8.956339836,,34.83181381,9.017157555,9.887587547,9.611908913,10.4390192
7/31/2016 18:30,59.41999817,-0.129999995,476.7957458,0,0,6.139673233,31.19092751,0,6.951498508,0,129.1550751,10.85555553,0,130.4107056,148.6431122,21.19754791,70.77478027,9.585494995,9.9504776,10.04081631,9.152851105,,34.83229446,9.032287598,9.922472954,9.649346352,10.47005653
7/31/2016 18:40,59.32999802,-0.140000001,475.5403442,0,0,6.124462128,14.45509052,0,6.927770615,0,128.8200684,10.93591309,0,127.3664856,152.5035553,20.73805046,68.45932007,9.528487206,10.0470314,10.18564701,8.828191757,,34.83136749,9.036356926,9.943115234,9.685304642,10.44504929
7/31/2016 18:50,59.57999802,-0.129999995,475.4293213,0,0,6.126887321,38.66545486,0,6.93475914,0,129.1442261,10.91442585,0,127.3865204,152.1342773,20.27312851,64.98092651,9.628814697,10.27916813,10.07903099,8.63826561,,34.81657028,9.028552055,9.892285347,9.633254051,10.46650505
7/31/2016 19:00,59.40999985,-0.129999995,475.7734985,0,0,6.132432461,14.62744045,0,6.928901196,0,129.0975647,11.06120491,0,123.0736923,152.3923035,19.61162186,62.90982056,9.550091743,10.18686867,10.25397491,8.514335632,,34.83229446,9.063140869,9.913704872,9.665734291,10.47283077
7/31/2016 19:10,59.29999924,-0.129999995,475.6772461,0,0,6.121129513,11.36993122,0,6.9254632,0,128.5874481,11.07861805,0,130.1867523,151.4040375,18.69913673,65.38951111,9.695884705,10.00778008,10.14913368,8.791975975,,34.81335068,9.075163841,9.919919968,9.69884491,10.46520996
7/31/2016 19:20,59.54999924,-0.140000001,474.6076965,0,0,6.120230675,35.05270004,0,6.935723782,0,129.2064667,10.80323124,0,133.4432526,150.4817657,18.04263687,63.89188385,9.517352104,10.27439594,10.11036396,8.820201874,,34.82282257,9.061660767,9.926135063,9.67209816,10.48415184
7/31/2016 19:30,59.59000015,-0.140000001,475.1690979,0,0,6.130675793,18.15371513,0,6.934174061,0,129.1848907,10.86783695,0,128.1654358,151.655777,17.37914658,63.43829346,9.60695076,10.32100773,10.11580276,8.739295959,,34.83229446,9.0476408,9.903790474,9.65119648,10.44079399
7/31/2016 19:40,59.52000046,-0.129999995,475.8332825,0,0,6.121202946,9.845999718,0,6.912585735,0,128.2579956,10.92684174,0,124.4684143,148.753418,16.55338287,64.21398926,9.614757538,10.22171688,10.22216034,8.924894333,,34.83229446,9.056075096,9.913039207,9.698881149,10.42455387
7/31/2016 19:50,59.40999985,-0.140000001,475.7639465,0,0,6.120292187,38.34297562,0,6.935548782,0,128.6107635,11.09668159,0,126.2283401,152.1587372,16.05358315,71.13710022,9.703949928,9.911596298,10.11524868,9.61627388,,34.8120575,9.063954353,9.918994904,9.684231758,10.51692772
7/31/2016 20:00,59.50999832,-0.129999995,476.2955017,0,0,6.139546871,38.4344101,0,6.954850674,0,128.3080902,10.73377419,0,129.1395569,149.7275391,16.00459862,77.40489197,9.515576363,10.36725044,10.32074928,10.03097534,,34.81335068,9.049193382,9.953066826,9.687819481,10.46424866
7/31/2016 20:10,59.47999954,-0.140000001,476.0910034,0,0,6.130739212,24.99677849,0,6.948340893,0,128.5488129,10.76852608,0,126.7247314,151.845459,15.39538002,78.36489868,9.686525345,10.37842274,10.2664423,10.08598614,,34.83229446,9.067468643,9.944298744,9.691445351,10.43691063
7/31/2016 20:20,59.18000031,-0.129999995,476.2181091,0,0,6.122742176,22.40060616,0,6.937632561,0,128.0722351,10.83115482,0,128.7335052,149.536499,14.90568733,78.47026062,9.693406105,10.22567463,10.03042126,10.29688835,,34.82788849,9.085263252,9.97814846,9.669730186,10.47997093
7/31/2016 20:30,59.66999817,-0.140000001,473.9110413,0,0,6.1136446,38.94884109,0,6.938063145,0,129.167923,10.87582397,0,124.0389328,155.3448029,14.56082439,100.8906403,9.644796371,10.17136765,10.0205431,10.33673096,,34.85123444,9.068357468,9.912854195,9.632514,10.51123047
7/31/2016 20:40,59.5399971,-0.129999995,475.7687988,0,0,6.130512238,40.90901566,0,6.949971199,0,127.3563232,11.00634193,0,127.5540848,150.1208801,14.04318619,74.89138794,9.585532188,10.12560654,10.05479908,9.983771324,,34.82282257,9.084633827,9.969344139,9.672911644,10.48133945
7/31/2016 20:50,59.5399971,-0.129999995,475.0747986,0,0,6.111088753,23.64323235,0,6.92382288,0,128.5096283,11.07693481,0,126.4124985,150.0400543,13.80872631,71.17881012,9.555641174,10.31712341,10.21679592,9.68367672,,34.83584213,9.104980469,9.917330742,9.6882267,10.43698406
7/31/2016 21:00,59.68000031,-0.140000001,475.6125793,0,0,6.131536007,45.8613472,0,6.943932056,0,127.5448151,11.0982666,0,126.4377899,148.3940887,13.35696697,73.8911438,9.651565552,9.990207672,10.27295303,9.710090637,,34.83229446,9.063806534,9.921215057,9.690630913,10.44515991
7/31/2016 21:10,59.55999756,-0.140000001,475.3049622,0,0,6.129964352,24.59511375,0,6.943279743,0,127.5806427,10.66798782,0,129.6682739,149.8061829,12.85740089,68.87083435,9.599293709,10.21894169,10.19726276,9.383397102,,34.83229446,9.118520737,10.00752163,9.672430992,10.4858532
7/31/2016 21:20,59.47999954,-0.140000001,475.2796326,0,0,6.123805523,15.76814651,0,6.929853916,0,127.0866165,10.69874001,0,127.8033295,150.1043243,12.26395416,75.88369751,9.647792816,10.31442356,10.22097588,9.441847801,,34.82282257,9.052634239,9.960613251,9.681050301,10.46939087
7/31/2016 21:30,59.5399971,-0.129999995,474.7221069,0,0,6.115917206,17.50482178,0,6.930860519,0,128.5815582,10.66934299,0,129.5057678,150.1092987,11.80944252,69.68125153,9.621711731,10.37860775,10.11066055,9.318287849,,34.84176254,9.048861504,9.947739601,9.669212341,10.48718452
7/31/2016 21:40,59.75,-0.129999995,474.6661072,0,0,6.121260643,41.85599899,0,6.936671257,0,127.0863266,10.72028255,0,127.9423141,151.1001587,11.40516186,68.41401672,9.619195938,10.47782516,10.11306477,9.417764664,,34.83236694,9.076791763,9.969232559,9.69991684,10.46717167
7/31/2016 21:50,59.6099968,-0.140000001,475.4718018,0,0,6.13603878,32.98764038,0,6.946234703,0,127.6935043,10.79191399,0,126.9352417,152.6250305,10.9178257,66.8436203,9.532260895,10.13285637,10.14965248,9.129730225,,34.82326508,9.059959412,9.923729897,9.649938583,10.47120285
